UDI,Product_ID,Type,Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Machine_failure,Failure_mode
2294,L49293,L,302.38,312.21,1621,34.53,217.1,0,0,0,0,0,0,No_Failure
2295,L49294,L,299.89,310.61,1295,38.28,125.3,0,0,0,0,0,0,No_Failure
2296,L49295,L,298.13,308.3,1495,30.39,10.2,0,0,0,0,0,0,No_Failure
2297,M49296,M,302.25,311.51,1406,29.22,121.3,0,0,0,0,0,0,No_Failure
2298,L49297,L,296.91,306.2,1502,39.1,165.5,0,0,0,0,0,0,No_Failure
2299,L49298,L,298.89,308.69,1758,49.89,222.6,0,0,1,0,0,1,PWF
2300,M49299,M,298.86,309.16,1565,19.27,147.3,0,0,0,0,0,0,No_Failure
2301,H49300,H,304.29,314.25,1890,36.09,250.8,1,0,0,0,0,1,TWF
2302,M49301,M,298.63,308.51,1540,42.73,96.3,0,0,0,0,0,0,No_Failure
2303,L49302,L,295.69,305.74,1470,50.72,62.2,0,0,0,0,0,0,No_Failure
2304,L49303,L,298.84,308.8,1496,58.0,112.2,0,0,1,0,0,1,PWF
2305,L49304,L,300.91,310.13,1526,37.42,166.6,0,0,0,0,0,0,No_Failure
2306,L49305,L,301.57,312.68,1558,59.73,24.0,0,0,1,0,0,1,PWF
2307,M49306,M,304.55,314.07,1321,44.56,22.8,0,0,0,0,0,0,No_Failure
2308,L49307,L,302.81,312.94,1458,48.14,157.9,0,0,0,0,0,0,No_Failure
2309,M49308,M,300.38,308.32,1370,29.35,97.1,0,1,0,0,0,1,HDF
2310,H49309,H,298.22,308.0,1685,44.53,198.2,0,0,0,0,0,0,No_Failure
2311,H49310,H,303.25,312.15,1153,49.01,66.7,0,0,0,0,0,0,No_Failure
2312,L49311,L,299.26,308.28,1528,33.11,109.7,0,0,0,0,0,0,No_Failure
2313,L49312,L,298.68,311.11,1227,13.94,130.3,0,0,0,0,0,0,No_Failure
2314,L49313,L,299.17,309.42,1578,41.49,238.4,0,0,0,0,0,0,No_Failure
2315,L49314,L,297.5,308.72,1428,37.85,1.9,0,0,0,0,0,0,No_Failure
2316,L49315,L,299.07,309.93,1173,53.44,54.9,0,0,0,0,0,0,No_Failure
2317,L49316,L,299.53,310.52,1670,34.62,23.3,0,0,0,0,0,0,No_Failure
2318,M49317,M,301.46,311.26,1047,32.95,250.8,0,0,0,0,0,0,No_Failure
2319,L49318,L,299.22,310.83,1494,28.29,33.4,0,0,0,0,0,0,No_Failure
2320,H49319,H,297.47,308.31,1624,33.7,208.3,0,0,0,0,0,0,No_Failure
2321,L49320,L,296.79,306.83,1748,66.67,131.6,0,0,0,0,0,0,No_Failure
2322,L49321,L,300.42,310.68,1210,24.13,198.0,0,0,1,0,0,1,PWF
2323,L49322,L,300.15,310.01,1407,26.65,76.3,0,0,0,0,0,0,No_Failure
2324,L49323,L,298.89,308.94,1695,39.46,120.3,0,0,0,0,0,0,No_Failure
2325,L49324,L,299.07,309.02,1707,59.75,247.4,0,0,0,0,0,0,No_Failure
2326,H49325,H,300.78,311.16,1731,47.42,24.1,0,0,0,0,0,0,No_Failure
2327,L49326,L,302.78,314.52,1961,55.52,157.0,0,0,0,0,0,0,No_Failure
2328,L49327,L,298.44,307.23,1408,36.15,242.5,1,0,0,0,0,1,TWF
2329,M49328,M,300.18,311.32,1567,26.1,32.0,0,0,0,0,0,0,No_Failure
2330,L49329,L,301.92,311.55,1438,35.51,212.5,0,0,0,0,0,0,No_Failure
2331,M49330,M,298.45,309.72,1144,38.75,69.9,0,0,0,0,0,0,No_Failure
2332,L49331,L,299.97,309.64,1484,40.11,50.8,0,0,0,0,0,0,No_Failure
2333,H49332,H,299.92,310.34,1141,37.86,42.1,0,0,0,0,0,0,No_Failure
2334,L49333,L,297.38,307.22,1406,45.91,186.1,0,0,0,0,0,0,No_Failure
2335,L49334,L,300.34,308.61,1236,32.88,9.1,0,0,0,0,0,0,No_Failure
2336,M49335,M,300.06,311.8,1579,30.73,106.4,0,0,0,0,0,0,No_Failure
2337,H49336,H,301.11,310.17,1360,27.95,176.3,0,0,0,0,0,0,No_Failure
2338,L49337,L,297.63,307.71,1179,42.05,35.3,0,0,0,0,0,0,No_Failure
2339,M49338,M,300.02,308.97,1656,41.06,56.7,0,0,0,0,0,0,No_Failure
2340,L49339,L,302.76,311.43,1391,50.91,38.6,0,0,0,0,0,0,No_Failure
2341,L49340,L,304.15,313.95,1422,55.47,6.6,0,0,0,0,0,0,No_Failure
2342,L49341,L,302.56,311.97,1324,27.93,115.5,0,0,0,0,0,0,No_Failure
2343,M49342,M,297.65,306.48,1707,40.24,125.7,0,0,0,0,0,0,No_Failure
2344,L49343,L,300.9,310.87,1549,37.95,239.3,0,0,0,0,0,0,No_Failure
2345,M49344,M,299.03,307.55,1390,24.63,184.2,0,0,0,0,0,0,No_Failure
2346,L49345,L,300.57,310.69,1155,34.72,245.4,0,0,0,0,0,0,No_Failure
2347,H49346,H,298.46,308.33,1952,55.67,191.5,0,0,0,0,0,0,No_Failure
2348,H49347,H,296.57,304.09,1856,33.67,247.6,0,0,0,0,0,0,No_Failure
2349,L49348,L,299.31,308.79,1760,32.01,62.8,0,0,0,0,0,0,No_Failure
2350,L49349,L,301.45,311.91,1373,39.48,42.4,0,0,0,0,0,0,No_Failure
2351,L49350,L,300.58,309.51,1410,49.12,99.0,0,0,0,0,0,0,No_Failure
2352,H49351,H,300.81,311.32,1572,36.95,124.4,0,0,0,0,0,0,No_Failure
2353,L49352,L,300.43,310.87,1339,41.28,208.6,0,0,0,0,0,0,No_Failure
2354,M49353,M,300.81,309.79,1322,17.15,137.0,0,0,0,0,0,0,No_Failure
2355,L49354,L,301.06,311.05,1763,45.72,241.0,0,0,0,0,0,0,No_Failure
2356,M49355,M,299.45,310.28,1490,42.21,73.0,0,0,0,0,0,0,No_Failure
2357,L49356,L,300.17,309.29,1298,48.85,146.5,0,0,0,0,0,0,No_Failure
2358,M49357,M,303.49,313.28,1671,21.32,164.9,0,0,0,0,0,0,No_Failure
2359,H49358,H,300.28,311.43,1397,36.98,39.4,0,0,0,0,0,0,No_Failure
2360,L49359,L,300.09,309.23,1144,49.64,198.7,0,0,0,0,0,0,No_Failure
2361,H49360,H,300.21,310.66,1296,34.43,161.8,0,0,0,0,0,0,No_Failure
2362,L49361,L,299.56,308.48,1407,40.51,48.6,0,0,0,0,0,0,No_Failure
2363,L49362,L,299.13,308.97,1540,35.9,104.6,0,0,0,0,0,0,No_Failure
2364,H49363,H,300.42,310.86,1531,36.15,162.1,0,0,0,0,0,0,No_Failure
2365,M49364,M,298.99,306.58,1721,51.67,185.5,0,0,0,0,0,0,No_Failure
2366,M49365,M,299.71,309.17,1457,25.77,105.6,0,0,0,0,0,0,No_Failure
2367,L49366,L,298.42,308.85,1416,39.5,182.8,0,0,0,0,0,0,No_Failure
2368,L49367,L,300.22,310.44,1724,42.52,66.0,0,0,0,0,0,0,No_Failure
2369,L49368,L,301.17,310.65,1676,49.38,77.2,0,0,0,0,0,0,No_Failure
2370,M49369,M,299.58,308.47,1462,38.78,3.0,0,0,0,0,0,0,No_Failure
2371,L49370,L,295.98,306.61,1553,49.69,123.4,0,0,0,0,0,0,No_Failure
2372,L49371,L,301.18,310.86,1414,39.45,47.6,0,0,0,0,0,0,No_Failure
2373,L49372,L,300.24,310.79,1291,41.2,152.3,0,0,0,0,0,0,No_Failure
2374,L49373,L,298.01,308.39,1896,40.81,244.3,0,0,0,0,0,0,No_Failure
2375,L49374,L,301.55,311.1,1402,46.55,252.9,0,0,0,0,0,0,No_Failure
2376,L49375,L,297.2,308.28,1553,45.42,94.7,0,0,0,0,0,0,No_Failure
2377,H49376,H,302.09,311.5,1227,28.87,185.6,0,0,0,0,0,0,No_Failure
2378,M49377,M,299.89,311.08,1633,42.17,243.1,0,0,0,0,0,0,No_Failure
2379,L49378,L,295.46,306.78,1283,45.41,132.4,0,0,0,0,0,0,No_Failure
2380,M49379,M,300.36,311.41,1802,54.62,84.5,0,0,0,0,0,0,No_Failure
2381,H49380,H,299.19,309.01,1824,29.91,39.4,0,0,0,0,0,0,No_Failure
2382,L49381,L,298.89,311.43,1602,45.38,44.5,0,0,0,0,0,0,No_Failure
2383,L49382,L,298.52,308.68,1521,36.52,216.1,0,0,0,0,0,0,No_Failure
2384,L49383,L,299.75,309.99,1466,41.92,65.5,0,0,0,0,0,0,No_Failure
2385,L49384,L,299.03,309.01,1491,29.27,68.5,0,0,0,0,0,0,No_Failure
2386,M49385,M,296.29,305.16,1574,39.87,188.9,0,0,0,0,0,0,No_Failure
2387,H49386,H,302.54,313.84,1516,43.19,211.7,0,0,0,0,0,0,No_Failure
2388,L49387,L,299.51,308.94,1677,30.3,52.7,0,0,0,0,0,0,No_Failure
2389,M49388,M,298.54,309.46,1335,54.49,174.2,0,0,0,0,0,0,No_Failure
2390,L49389,L,297.74,308.9,1775,24.56,113.0,0,0,0,0,0,0,No_Failure
2391,M49390,M,301.54,312.14,1424,45.38,70.0,0,0,0,0,0,0,No_Failure
2392,M49391,M,297.4,306.71,1366,15.72,131.6,0,0,0,0,0,0,No_Failure
2393,L49392,L,300.27,309.93,1565,37.45,196.7,0,0,0,0,0,0,No_Failure
2394,L49393,L,298.83,306.16,1577,44.8,25.2,0,0,0,0,0,0,No_Failure
2395,M49394,M,298.95,308.83,1187,47.13,18.0,0,0,0,0,0,0,No_Failure
2396,H49395,H,297.79,308.6,1413,38.95,230.7,0,0,0,0,0,0,No_Failure
2397,L49396,L,298.76,308.52,1109,37.58,243.7,0,0,0,0,0,0,No_Failure
2398,L49397,L,300.02,309.43,1378,45.67,133.7,0,0,0,0,0,0,No_Failure
2399,L49398,L,300.47,310.17,1386,49.51,36.3,0,0,0,0,0,0,No_Failure
2400,M49399,M,298.43,309.64,1554,53.8,19.9,0,0,0,0,0,0,No_Failure
2401,M49400,M,299.82,309.76,1358,27.09,39.5,0,0,0,0,0,0,No_Failure
2402,M49401,M,301.78,313.63,1401,37.99,71.5,0,0,0,0,0,0,No_Failure
2403,M49402,M,296.67,306.1,1735,18.06,173.0,0,1,0,0,0,1,HDF
2404,H49403,H,299.99,310.2,1872,26.32,27.9,0,0,0,0,0,0,No_Failure
2405,H49404,H,298.1,307.67,1334,32.96,34.6,0,0,0,0,0,0,No_Failure
2406,L49405,L,297.89,309.97,1683,48.65,180.4,0,0,0,0,0,0,No_Failure
2407,M49406,M,300.52,310.7,1570,35.19,65.1,0,0,0,0,0,0,No_Failure
2408,L49407,L,298.91,311.04,1187,37.11,54.7,0,0,0,0,0,0,No_Failure
2409,L49408,L,297.57,307.15,1358,43.0,147.4,0,0,0,0,0,0,No_Failure
2410,H49409,H,302.65,314.18,955,33.29,19.9,0,0,0,0,0,0,No_Failure
2411,M49410,M,301.84,311.96,1558,20.05,159.2,0,0,1,0,0,1,PWF
2412,H49411,H,296.14,306.97,1306,32.54,4.9,0,1,0,0,0,1,HDF
2413,L49412,L,297.05,305.83,1524,38.79,59.0,0,0,0,0,0,0,No_Failure
2414,M49413,M,301.19,311.54,1963,44.68,114.0,0,0,0,0,0,0,No_Failure
2415,L49414,L,299.43,308.36,1787,37.94,159.6,0,0,0,0,0,0,No_Failure
2416,L49415,L,303.0,313.26,1362,44.52,51.6,0,0,0,0,0,0,No_Failure
2417,L49416,L,301.23,309.71,1318,49.25,222.4,0,0,0,0,0,0,No_Failure
2418,M49417,M,300.6,310.5,1733,51.21,232.5,1,0,0,0,0,1,TWF
2419,L49418,L,297.96,309.05,1319,41.72,121.6,0,0,0,0,0,0,No_Failure
2420,H49419,H,300.98,311.53,1678,28.63,68.9,0,0,0,0,0,0,No_Failure
2421,L49420,L,297.45,306.21,1992,27.55,28.0,0,0,0,0,0,0,No_Failure
2422,L49421,L,302.61,310.71,1622,28.48,237.5,0,0,0,0,0,0,No_Failure
2423,M49422,M,300.84,311.34,1713,29.25,33.8,0,0,0,0,0,0,No_Failure
2424,L49423,L,298.35,309.93,1692,40.99,75.6,0,0,0,0,0,0,No_Failure
2425,H49424,H,301.61,310.65,1400,58.87,83.2,0,0,0,0,0,0,No_Failure
2426,M49425,M,304.48,316.58,1552,42.12,67.9,0,0,0,0,0,0,No_Failure
2427,L49426,L,299.56,309.56,1328,39.16,0.5,0,0,0,0,0,0,No_Failure
2428,M49427,M,301.1,309.14,1732,49.62,52.4,0,0,0,0,0,0,No_Failure
2429,M49428,M,299.14,307.58,1305,31.71,189.4,0,0,0,0,0,0,No_Failure
2430,M49429,M,300.17,310.94,1626,50.42,52.0,0,0,0,0,0,0,No_Failure
2431,H49430,H,296.99,307.12,1704,49.68,193.3,0,0,0,0,0,0,No_Failure
2432,M49431,M,300.0,311.48,1412,40.59,105.2,0,0,0,0,0,0,No_Failure
2433,M49432,M,300.09,308.89,1370,60.94,20.5,0,0,0,0,0,0,No_Failure
2434,L49433,L,303.6,313.72,1469,51.15,209.2,0,0,0,0,0,0,No_Failure
2435,M49434,M,296.41,306.42,1339,40.45,160.7,0,0,0,0,0,0,No_Failure
2436,H49435,H,299.44,309.3,1528,38.56,154.9,0,0,0,0,0,0,No_Failure
2437,M49436,M,302.58,312.19,1335,35.68,38.0,0,0,0,0,0,0,No_Failure
2438,M49437,M,299.52,309.15,1348,38.69,157.7,0,0,0,0,0,0,No_Failure
2439,L49438,L,299.66,309.83,1598,38.98,201.5,0,0,0,0,0,0,No_Failure
2440,M49439,M,298.33,308.64,1611,36.81,252.1,0,0,0,0,0,0,No_Failure
2441,H49440,H,298.13,308.39,1447,37.86,169.7,0,0,0,0,0,0,No_Failure
2442,L49441,L,296.35,307.55,1204,28.08,109.3,0,0,0,0,0,0,No_Failure
2443,L49442,L,298.74,307.54,1711,34.32,207.2,0,0,0,0,0,0,No_Failure
2444,M49443,M,298.02,306.21,1419,24.03,12.7,0,0,0,0,0,0,No_Failure
2445,L49444,L,300.24,311.25,1871,44.14,106.1,0,0,0,0,0,0,No_Failure
2446,M49445,M,298.42,307.48,1476,40.8,185.2,0,0,0,0,0,0,No_Failure
2447,L49446,L,299.04,308.66,1524,38.77,90.9,0,0,0,0,0,0,No_Failure
2448,L49447,L,299.1,308.48,1422,48.86,14.9,0,0,0,0,0,0,No_Failure
2449,M49448,M,299.9,309.27,1544,31.36,28.1,0,0,0,0,0,0,No_Failure
2450,M49449,M,298.94,307.48,2126,32.89,42.3,0,0,0,0,0,0,No_Failure
2451,M49450,M,297.88,307.31,1437,25.19,210.3,0,0,0,0,0,0,No_Failure
2452,M49451,M,300.17,310.82,1730,50.23,182.4,0,0,0,0,0,0,No_Failure
2453,M49452,M,302.13,312.13,1516,46.06,193.3,0,0,0,0,0,0,No_Failure
2454,M49453,M,300.26,310.76,1711,53.3,230.1,1,0,1,0,0,1,TWF
2455,M49454,M,298.78,308.28,1152,55.83,76.6,0,0,0,0,0,0,No_Failure
2456,M49455,M,299.75,310.66,1850,35.76,188.0,0,0,0,0,0,0,No_Failure
2457,M49456,M,295.9,305.39,1561,32.89,92.2,0,0,0,0,0,0,No_Failure
2458,L49457,L,299.72,307.61,1452,22.05,198.8,0,0,1,0,0,1,PWF
2459,L49458,L,299.2,309.52,1663,29.02,176.1,0,0,0,0,0,0,No_Failure
2460,M49459,M,298.13,308.9,1526,36.75,250.4,1,0,0,0,0,1,TWF
2461,H49460,H,298.5,307.94,1293,19.39,191.5,0,0,0,0,0,0,No_Failure
2462,M49461,M,299.18,310.38,1064,29.23,1.5,0,0,0,0,0,0,No_Failure
2463,L49462,L,301.98,311.13,1829,39.17,177.1,0,0,0,0,0,0,No_Failure
2464,M49463,M,302.18,312.85,1460,48.93,25.7,0,0,0,0,0,0,No_Failure
2465,L49464,L,298.14,309.89,1390,32.83,138.2,0,0,0,0,0,0,No_Failure
2466,M49465,M,298.96,309.0,1404,41.28,39.8,0,0,0,0,0,0,No_Failure
2467,H49466,H,299.01,308.79,1764,58.64,125.2,0,0,0,0,0,0,No_Failure
2468,M49467,M,301.62,311.51,1412,21.94,200.5,0,0,0,0,0,0,No_Failure
2469,M49468,M,300.29,311.92,1616,50.86,73.1,0,0,0,0,0,0,No_Failure
2470,L49469,L,300.19,310.59,1440,43.81,38.6,0,0,0,0,0,0,No_Failure
2471,L49470,L,301.07,313.22,1274,52.67,79.6,0,0,0,0,0,0,No_Failure
2472,H49471,H,298.81,309.09,1662,49.67,43.9,0,0,0,0,0,0,No_Failure
2473,M49472,M,302.73,312.07,1699,33.37,46.4,0,0,0,0,0,0,No_Failure
2474,M49473,M,300.0,309.41,1378,40.02,176.4,0,0,0,0,0,0,No_Failure
2475,L49474,L,298.29,308.35,1493,25.39,178.2,0,0,0,0,0,0,No_Failure
2476,L49475,L,299.54,307.5,1517,34.77,133.9,0,0,0,0,0,0,No_Failure
2477,L49476,L,302.46,311.99,1580,40.29,63.8,0,0,0,0,0,0,No_Failure
2478,L49477,L,299.15,308.7,1855,43.04,134.0,0,0,0,0,0,0,No_Failure
2479,L49478,L,301.9,312.14,1442,47.89,240.0,1,0,0,0,0,1,TWF
2480,H49479,H,298.75,310.69,1441,55.83,97.1,0,0,0,0,0,0,No_Failure
2481,M49480,M,298.47,308.52,1468,35.64,107.2,0,0,0,0,0,0,No_Failure
2482,L49481,L,301.32,309.4,1330,51.45,125.0,0,1,0,0,0,1,HDF
2483,L49482,L,298.25,307.34,1190,42.67,45.1,0,0,0,0,0,0,No_Failure
2484,L49483,L,301.65,311.91,1524,26.93,61.9,0,0,0,0,0,0,No_Failure
2485,H49484,H,300.7,310.8,1595,38.5,174.8,0,0,0,0,0,0,No_Failure
2486,L49485,L,298.25,309.88,1500,41.16,40.9,0,0,0,0,0,0,No_Failure
2487,M49486,M,299.86,310.82,1489,31.63,152.9,0,0,0,0,0,0,No_Failure
2488,H49487,H,298.9,309.83,1338,29.59,97.6,0,0,0,0,0,0,No_Failure
2489,L49488,L,300.7,310.48,1545,29.26,77.5,0,0,0,0,0,0,No_Failure
2490,M49489,M,303.78,314.87,1531,34.56,139.1,0,0,0,0,0,0,No_Failure
2491,H49490,H,299.26,308.36,1585,31.35,57.1,0,0,0,0,0,0,No_Failure
2492,L49491,L,301.07,312.04,1558,52.3,78.3,0,0,0,0,0,0,No_Failure
2493,L49492,L,300.05,309.77,1571,15.49,132.7,0,0,1,0,0,1,PWF
2494,H49493,H,300.05,308.6,1737,41.11,166.3,0,0,0,0,0,0,No_Failure
2495,H49494,H,299.67,310.26,1603,45.28,211.6,1,0,0,0,0,1,TWF
2496,M49495,M,298.29,309.68,1587,30.37,208.6,0,0,0,0,0,0,No_Failure
2497,M49496,M,300.67,310.26,1186,37.68,125.9,0,0,0,0,0,0,No_Failure
2498,L49497,L,299.42,310.99,1690,36.58,18.8,0,0,0,0,0,0,No_Failure
2499,H49498,H,298.19,306.53,1446,39.23,47.6,0,0,0,0,0,0,No_Failure
2500,L49499,L,302.03,310.83,1514,46.63,0.1,0,0,0,0,0,0,No_Failure
2501,L49500,L,300.2,310.05,1271,45.73,47.0,0,0,0,0,0,0,No_Failure
2502,M49501,M,299.54,309.17,1876,34.0,7.8,0,0,0,0,0,0,No_Failure
2503,H49502,H,302.68,312.01,1055,24.96,180.8,0,0,0,0,0,0,No_Failure
2504,H49503,H,296.33,306.46,1768,41.65,138.2,0,0,0,0,0,0,No_Failure
2505,L49504,L,302.55,312.02,1577,33.43,9.0,0,0,0,0,0,0,No_Failure
2506,L49505,L,298.24,307.88,1157,34.72,156.3,0,0,0,0,0,0,No_Failure
2507,H49506,H,300.42,310.7,1867,42.23,206.0,0,0,0,0,0,0,No_Failure
2508,H49507,H,298.82,308.16,1592,35.65,7.2,0,0,0,0,0,0,No_Failure
2509,M49508,M,298.15,308.05,1076,43.07,32.1,0,0,0,0,0,0,No_Failure
2510,M49509,M,302.63,311.98,1424,65.13,119.2,0,0,0,0,0,0,No_Failure
2511,L49510,L,303.71,312.51,1596,46.86,10.7,0,0,0,0,0,0,No_Failure
2512,L49511,L,299.56,310.32,1808,53.45,5.4,0,0,0,0,0,0,No_Failure
2513,L49512,L,300.67,312.38,1426,45.11,147.4,0,0,0,0,0,0,No_Failure
2514,L49513,L,300.11,311.18,1024,40.77,142.3,0,0,0,0,0,0,No_Failure
2515,L49514,L,303.46,313.79,1763,45.26,204.1,0,0,0,0,0,0,No_Failure
2516,H49515,H,295.77,305.13,1590,44.77,19.7,0,0,0,0,0,0,No_Failure
2517,L49516,L,300.75,310.47,1098,48.63,227.0,0,0,0,0,0,0,No_Failure
2518,L49517,L,298.55,309.6,1562,40.59,4.7,0,0,0,0,0,0,No_Failure
2519,M49518,M,295.29,303.01,1581,26.92,76.2,0,0,1,0,0,1,PWF
2520,L49519,L,299.28,308.92,1442,25.32,12.3,0,0,0,0,0,0,No_Failure
2521,L49520,L,303.7,314.43,1351,44.61,61.8,0,0,0,0,0,0,No_Failure
2522,M49521,M,298.69,307.55,1390,28.74,206.2,0,0,0,0,0,0,No_Failure
2523,L49522,L,301.58,312.0,1441,46.86,31.7,0,0,0,0,0,0,No_Failure
2524,M49523,M,302.4,312.77,1564,53.39,51.1,0,0,0,0,0,0,No_Failure
2525,H49524,H,299.97,308.52,1642,37.79,154.7,0,0,0,0,0,0,No_Failure
2526,L49525,L,300.24,310.33,1113,52.11,5.5,0,0,0,0,0,0,No_Failure
2527,H49526,H,296.57,305.95,1546,42.59,152.4,0,0,0,0,0,0,No_Failure
2528,H49527,H,298.57,308.98,1588,40.26,226.3,0,0,0,0,0,0,No_Failure
2529,H49528,H,301.81,312.48,1530,40.73,17.6,0,0,0,0,0,0,No_Failure
2530,M49529,M,300.12,310.52,1427,31.69,1.5,0,0,0,0,0,0,No_Failure
2531,M49530,M,300.73,310.81,1756,30.41,102.7,0,0,0,0,0,0,No_Failure
2532,M49531,M,300.27,310.56,1742,23.56,214.8,0,0,0,0,0,0,No_Failure
2533,M49532,M,304.38,313.21,1434,32.67,236.6,0,0,0,0,0,0,No_Failure
2534,L49533,L,299.14,309.11,1485,61.39,202.7,0,0,0,0,0,0,No_Failure
2535,H49534,H,303.21,312.41,1639,25.07,164.3,0,0,0,0,0,0,No_Failure
2536,M49535,M,300.27,311.3,1731,28.23,107.9,0,0,0,0,0,0,No_Failure
2537,M49536,M,303.39,314.07,1353,31.94,199.6,0,0,0,0,0,0,No_Failure
2538,L49537,L,297.55,308.23,1312,32.41,191.4,0,0,0,0,0,0,No_Failure
2539,L49538,L,300.37,312.08,1549,42.69,46.5,0,0,0,0,0,0,No_Failure
2540,M49539,M,299.21,308.88,1298,33.88,181.1,0,0,0,0,0,0,No_Failure
2541,M49540,M,300.28,309.73,1150,38.01,200.5,0,0,0,0,0,0,No_Failure
2542,L49541,L,302.44,312.09,1352,31.5,227.9,0,0,0,0,0,0,No_Failure
2543,L49542,L,300.76,309.16,1575,35.25,184.6,0,0,0,0,0,0,No_Failure
2544,L49543,L,302.44,310.92,1780,39.4,185.3,0,0,0,0,0,0,No_Failure
2545,M49544,M,298.66,309.28,1372,38.65,228.1,1,0,0,0,0,1,TWF
2546,L49545,L,298.35,306.96,1478,59.81,49.2,0,0,1,0,0,1,PWF
2547,H49546,H,300.03,308.96,1528,39.72,139.2,0,0,0,0,0,0,No_Failure
2548,L49547,L,299.92,309.82,1383,37.9,226.1,0,0,0,0,0,0,No_Failure
2549,L49548,L,299.63,309.22,1369,15.03,159.8,0,0,1,0,0,1,PWF
2550,L49549,L,298.08,308.97,1560,42.4,235.6,0,0,0,0,0,0,No_Failure
2551,M49550,M,302.4,312.46,1284,20.25,12.8,0,0,0,0,0,0,No_Failure
2552,L49551,L,299.27,308.48,1362,45.52,54.1,0,0,0,0,0,0,No_Failure
2553,M49552,M,302.85,313.82,1464,41.42,56.0,0,0,0,0,0,0,No_Failure
2554,H49553,H,300.03,310.75,1558,47.98,19.9,0,0,0,0,0,0,No_Failure
2555,L49554,L,301.3,309.89,1227,33.66,157.5,0,0,0,0,0,0,No_Failure
2556,M49555,M,301.12,311.37,1476,40.27,101.6,0,0,0,0,0,0,No_Failure
2557,L49556,L,298.35,307.64,1268,46.76,61.3,0,0,0,0,1,1,RNF
2558,L49557,L,300.73,309.99,1377,30.7,184.1,0,0,0,0,0,0,No_Failure
2559,L49558,L,303.86,315.73,1642,46.1,171.1,0,0,0,0,0,0,No_Failure
2560,L49559,L,300.5,310.63,1487,45.64,9.9,0,0,0,0,0,0,No_Failure
2561,M49560,M,301.8,311.59,1800,38.65,111.2,0,0,0,0,0,0,No_Failure
2562,M49561,M,301.39,311.47,1487,55.79,182.2,0,0,0,0,0,0,No_Failure
2563,M49562,M,300.61,311.49,1674,45.16,26.2,0,0,0,0,0,0,No_Failure
2564,M49563,M,300.37,309.67,1643,23.26,201.1,0,0,0,0,0,0,No_Failure
2565,M49564,M,301.09,310.56,1498,49.89,155.9,0,0,0,0,0,0,No_Failure
2566,L49565,L,301.53,312.18,1263,33.42,181.7,0,0,0,0,0,0,No_Failure
2567,L49566,L,297.3,305.78,1481,47.98,63.4,0,0,0,0,0,0,No_Failure
2568,L49567,L,300.49,311.49,1404,42.96,189.2,0,0,0,0,0,0,No_Failure
2569,M49568,M,299.63,308.03,1397,13.58,43.9,0,0,1,0,0,1,PWF
2570,H49569,H,299.22,308.97,1528,46.05,217.7,0,0,0,0,0,0,No_Failure
2571,L49570,L,302.59,310.99,1239,37.78,52.1,0,1,0,0,0,1,HDF
2572,M49571,M,298.53,307.48,1343,35.41,67.9,0,0,0,0,0,0,No_Failure
2573,M49572,M,297.21,308.51,1318,35.78,169.7,0,0,0,0,0,0,No_Failure
2574,H49573,H,301.59,312.64,1454,47.89,84.4,0,0,0,0,0,0,No_Failure
2575,M49574,M,297.16,308.31,1362,30.79,78.2,0,0,0,0,0,0,No_Failure
2576,M49575,M,296.14,304.7,1374,51.13,15.8,0,1,0,0,0,1,HDF
2577,M49576,M,301.82,310.77,1524,24.8,207.5,0,0,0,0,0,0,No_Failure
2578,H49577,H,300.32,310.66,1420,42.96,116.2,0,0,0,0,0,0,No_Failure
2579,L49578,L,300.95,311.66,1501,47.72,99.4,0,0,0,0,0,0,No_Failure
2580,H49579,H,299.12,308.32,1299,47.48,62.1,0,0,0,0,0,0,No_Failure
2581,L49580,L,297.23,306.65,1351,41.84,140.5,0,0,0,0,0,0,No_Failure
2582,H49581,H,297.63,306.5,1867,37.93,141.6,0,0,0,0,0,0,No_Failure
2583,L49582,L,299.46,311.11,1374,34.5,0.6,0,0,0,0,0,0,No_Failure
2584,L49583,L,297.46,306.98,1121,27.78,21.7,0,0,1,0,0,1,PWF
2585,L49584,L,300.61,310.65,1562,33.14,155.1,0,0,0,0,0,0,No_Failure
2586,L49585,L,299.08,309.16,1373,30.39,71.8,0,0,0,0,0,0,No_Failure
2587,L49586,L,300.37,311.48,1544,28.75,248.9,1,0,0,0,0,1,TWF
2588,L49587,L,300.31,309.36,1484,58.04,62.9,0,0,0,0,0,0,No_Failure
2589,L49588,L,300.77,311.94,1599,22.81,38.5,0,0,0,0,0,0,No_Failure
2590,L49589,L,301.0,309.72,1482,51.26,11.3,0,0,0,0,0,0,No_Failure
2591,M49590,M,299.31,310.48,1459,27.63,173.7,0,0,0,0,0,0,No_Failure
2592,H49591,H,300.37,308.65,1707,29.78,73.5,0,0,0,0,0,0,No_Failure
2593,M49592,M,300.47,310.37,1101,29.62,69.3,0,0,0,0,0,0,No_Failure
2594,L49593,L,295.14,306.77,1261,28.9,27.9,0,0,0,0,0,0,No_Failure
2595,L49594,L,301.29,311.99,1351,49.23,13.3,0,0,0,0,0,0,No_Failure
2596,H49595,H,300.3,310.72,1195,45.88,58.3,0,0,0,0,0,0,No_Failure
